1,1,0
13,1,0
1,2,0
12,2,0
1,3,0
11,3,0
1,4,0
10,4,0
1,5,0
9,5,0
1,6,0
8,6,0
1,7,0
8,7,0
1,8,0
7,8,0
1,9,0
6,9,0
1,10,0
5,10,0
1,11,0
5,11,0
1,12,0
4,12,0
1,13,0
4,13,0
1,14,0
4,14,0
1,15,0
3,15,0
1,16,0
3,16,0
1,17,0
3,17,0
1,18,0
3,18,0
1,19,0
3,19,0
1,20,0
3,20,0
1,21,0
2,21,0
1,22,0
1,22,0
1,23,0
1,23,0
1,24,0
1,24,0
1,25,0
1,25,0
1,26,0
1,26,0
1,27,0
1,27,0
1,28,0
1,28,0
1,29,0
1,29,0
1,30,0
1,30,0
1,31,0
1,31,0
1,32,0
1,32,0
1,33,0
1,33,0
1,34,0
1,34,0
1,35,0
1,35,0
1,36,0
1,36,0
1,37,0
1,37,0
1,38,0
1,38,0
